SbjNum,Province,Districts,AREA TYPE,Gender,Number of Radio Sets,Number of Cars,LSM GROUP,Educational Qualification,Religion,Work Status,Social Class,Gross Monthly Income,Clothing P6M,Age Range
60778661,Copperbelt,Ndola,Rural,Female,1,None,D,Primary school completed,Seventh Day Adventists,Unemployed [NOT SEEKING A JOB],D,Under K 849,Yes,35 – 44
60778662,Copperbelt,Ndola,Urban,Female,1,None,C1,Primary school completed,Other Christian,Self employed,D,Under K 849,Yes,45 - 60
60778663,Copperbelt,Ndola,Urban,Male,1,None,C1,Completed high School,Other Christian,Working Full-Time,D,K 850-K 1674,Yes,18 – 24
60778846,Copperbelt,Luanshya,Rural,Female,3,None,D,Completed high School,Anglican/Protestant,Working Part-Time,D,"K 7,893 -  K 11,261",Yes,18 – 24
60778847,Copperbelt,Luanshya,Rural,Male,3,None,C2,Some university,Orthodox,Housewife,C2,"K 17,500   - K  21,370",Yes,35 – 44
60778848,Copperbelt,Luanshya,Rural,Female,3,None,D,Completed high School,Anglican/Protestant,Unemployed [SEEKING A JOB],D,"K 4,628   -  K 5,364",No,15 – 17
60778849,Copperbelt,Luanshya,Rural,Female,3,None,D,Completed high School,Orthodox,Unemployed [SEEKING A JOB],D,"K 1675- K2,499",Yes,18 – 24
60779100,Copperbelt,Mufulira,Urban,Male,1,None,AB,Completed high School,Other Christian,Student,Do not know,No Income,No,25 – 34
60779363,Lusaka,Lusaka,Urban,Female,1,None,C1,Some university,Other Christian,Unemployed [SEEKING A JOB],C2,"K 2,500   -  K 3,154",Yes,25 – 34
60779410,Copperbelt,Ndola,Rural,Male,1,None,C1,Primary school completed,Other Christian,Working Part-Time,D,"K 1675- K2,499",Yes,25 – 34
60779443,Copperbelt,Luanshya,Urban,Female,3,None,AB,University completed,Seventh Day Adventists,Unemployed [SEEKING A JOB],C2,"K 17,500   - K  21,370",Yes,25 – 34
60779544,Eastern,Chipata,Rural,Female,1,None,C1,Some high school,Other Christian,Self employed,C2,K 850-K 1674,Yes,35 – 44
60779669,Northern,Kasama,Rural,Female,0,None,C2,Some high school,Anglican/Protestant,Unemployed [SEEKING A JOB],No Income,No Income,Yes,45 - 60
60779670,Northern,Kasama,Rural,Female,0,None,C2,Primary school completed,Seventh Day Adventists,Housewife,Do not know,No Income,Yes,25 – 34
60779671,Northern,Kasama,Urban,Female,1,None,C2,Completed high School,Roman Catholic,Unemployed [SEEKING A JOB],Do not know,No Income,No,15 – 17
60779672,Northern,Kasama,Urban,Male,1,None,C1,Some high school,Anglican/Protestant,Student,Do not know,No Income,Yes,18 – 24
60779673,Northern,Kasama,Urban,Female,1,None,C1,Any other post-high school qualification,Roman Catholic,Working Full-Time,Do not know,Do not know,Yes,25 – 34
60779738,Southern,Mazabuka,Rural,Male,1,None,C2,Completed high School,Muslim,Working Full-Time,D,K 850-K 1674,Yes,35 – 44
60779739,Southern,Mazabuka,Rural,Male,1,One,C1,Completed high School,Other Christian,Working Full-Time,D,"K 1675- K2,499",Yes,45 - 60
60779740,Southern,Mazabuka,Rural,Male,1,None,C2,Some high school,Anglican/Protestant,Working Full-Time,D,Under K 849,Yes,35 – 44
60780018,Copperbelt,Mufulira,Urban,Male,1,None,C1,Don’t know (DON’T READ),Roman Catholic,Unemployed [NOT SEEKING A JOB],Do not know,No Income,No,18 – 24
60780477,Copperbelt,Luanshya,Urban,Male,3,None,C1,Some university,Anglican/Protestant,Working Full-Time,D,"K 5,365  -  K 6,102",Yes,25 – 34
60781041,Copperbelt,Ndola,Rural,Female,1,None,C1,Some primary school,Other Christian,Self employed,C2,"K 3,155   -  K 3,890",Yes,25 – 34
60781386,Copperbelt,Luanshya,Urban,Female,2,None,C1,Completed high School,Anglican/Protestant,Working Full-Time,D,"K 5,365  -  K 6,102",Yes,25 – 34
60781395,Copperbelt,Chingola,Urban,Female,3,None,C1,Some high school,Other Christian,Student,Do not know,Under K 849,Yes,18 – 24
60781396,Copperbelt,Chingola,Urban,Female,1,None,C1,Some high school,Other Christian,Student,Do not know,Under K 849,Yes,15 – 17
60781397,Copperbelt,Chingola,Urban,Female,1,None,C1,Some university,Other Christian,Working Full-Time,Do not know,Do not know,Yes,45 - 60
60781398,Copperbelt,Chingola,Urban,Female,1,None,C1,Primary school completed,Roman Catholic,Housewife,Do not know,Do not know,Yes,35 – 44
60781399,Copperbelt,Chingola,Urban,Male,2,None,AB,Some high school,Roman Catholic,Unemployed [NOT SEEKING A JOB],Do not know,Do not know,Yes,45 - 60
60781400,Copperbelt,Chingola,Urban,Female,2,None,AB,Some university,Other Christian,Working Full-Time,Do not know,No Income,Yes,25 – 34
60781446,Copperbelt,Mufulira,Rural,Male,1,None,C2,Some high school,Roman Catholic,Student,Do not know,No Income,No,18 – 24
60782118,Copperbelt,Luanshya,Rural,Male,3,None,C2,Completed high School,Others,Working Part-Time,D,"K 3,155   -  K 3,890",Yes,25 – 34
60782407,Copperbelt,Luanshya,Urban,Male,1,Two or More,AB,Some high school,Anglican/Protestant,Student,C1,"K 5,365  -  K 6,102",Yes,15 – 17
60782408,Copperbelt,Luanshya,Urban,Female,1,None,C1,Some high school,Anglican/Protestant,Student,D,K 850-K 1674,Yes,18 – 24
60782429,Copperbelt,Luanshya,Urban,Female,2,None,C1,Completed high School,Anglican/Protestant,Student,D,K 850-K 1674,Yes,18 – 24
60782430,Copperbelt,Luanshya,Urban,Male,1,Two or More,C1,Some high school,Other Christian,Student,C2,"K 3,155   -  K 3,890",Yes,15 – 17
60782436,Copperbelt,Luanshya,Urban,Male,1,None,C1,Completed high School,Other Christian,Student,C1,"K 4,628   -  K 5,364",Yes,18 – 24
60782773,Copperbelt,Mufulira,Rural,Female,0,None,C1,Some high school,Other Christian,Student,Do not know,No Income,Yes,15 – 17
60783759,Copperbelt,Luanshya,Urban,Female,1,One,C1,Some university,Seventh Day Adventists,Student,C1,"K 4,628   -  K 5,364",Yes,18 – 24
60784145,Copperbelt,Chingola,Urban,Female,0,None,C1,Primary school completed,Other Christian,Housewife,Do not know,No Income,Yes,35 – 44
60784146,Copperbelt,Chingola,Urban,Female,2,None,C1,No formal education,Other Christian,Working Full-Time,Do not know,Do not know,Yes,45 - 60
60785657,Copperbelt,Chingola,Urban,Female,0,None,AB,Some university,Other Christian,Unemployed [SEEKING A JOB],Do not know,Do not know,Yes,25 – 34
60825709,Copperbelt,Mufulira,Urban,Male,2,None,C1,Completed high School,Others,Working Full-Time,C2,"K 4,628   -  K 5,364",Yes,25 – 34
60825710,Copperbelt,Mufulira,Urban,Female,1,None,C2,Completed high School,Others,Housewife,Do not know,No Income,Yes,18 – 24
60825711,Copperbelt,Mufulira,Urban,Male,2,None,C1,Primary school completed,Roman Catholic,Working Full-Time,No Income,No Income,Yes,25 – 34
60825712,Copperbelt,Mufulira,Urban,Female,1,One,C1,Completed high School,Others,Housewife,No Income,No Income,Yes,35 – 44
60825713,Copperbelt,Mufulira,Urban,Male,2,None,C1,Completed high School,Others,Unemployed [SEEKING A JOB],No Income,No Income,Yes,25 – 34
60825714,Copperbelt,Mufulira,Urban,Female,1,None,C1,Primary school completed,Others,Housewife,No Income,No Income,Yes,25 – 34
60826402,Central,Kapiri Mposhi,Rural,Male,0,None,D,Some primary school,Other Christian,Self employed,D,Under K 849,Yes,35 – 44
60826403,Central,Kapiri Mposhi,Rural,Male,1,None,D,Some primary school,Seventh Day Adventists,Self employed,D,Under K 849,Yes,45 - 60
60826404,Central,Kapiri Mposhi,Rural,Male,1,None,D,No formal education,Other Christian,Self employed,D,Under K 849,Yes,45 - 60
60826405,Central,Kapiri Mposhi,Rural,Male,0,None,D,No formal education,Other Christian,Self employed,D,Under K 849,Yes,35 – 44
60826443,Central,Kapiri Mposhi,Rural,Male,1,None,C2,Some high school,Roman Catholic,Self employed,D,Under K 849,No,45 - 60
60826444,Central,Kapiri Mposhi,Rural,Male,1,None,C2,Primary school completed,Others,Self employed,D,Under K 849,No,45 - 60
60826445,Central,Kapiri Mposhi,Rural,Male,1,None,C2,Some primary school,Roman Catholic,Self employed,D,Under K 849,Yes,25 – 34
60826446,Central,Kapiri Mposhi,Rural,Male,1,One,C1,Completed high School,Roman Catholic,Self employed,D,Under K 849,Yes,45 - 60
60826447,Central,Kapiri Mposhi,Rural,Male,1,None,C2,Primary school completed,Roman Catholic,Self employed,D,Under K 849,No,45 - 60
60826815,Lusaka,Lusaka,Urban,Male,1,None,AB,University completed,Other Christian,Working Full-Time,D,K 850-K 1674,Yes,25 – 34
60826856,Copperbelt,Ndola,Urban,Male,1,One,C1,Completed high School,Seventh Day Adventists,Working Full-Time,D,K 850-K 1674,Yes,18 – 24
60831230,Lusaka,Lusaka,Urban,Female,1,None,AB,University completed,Other Christian,Working Full-Time,C1,"K 3,891  -  K 4,627",Yes,25 – 34
60831231,Lusaka,Lusaka,Urban,Female,0,None,C1,Some university,Other Christian,Student,D,K 850-K 1674,Yes,25 – 34
60832103,Eastern,Petauke,Rural,Female,1,None,D,Some high school,Other Christian,Unemployed [SEEKING A JOB],D,Under K 849,Yes,15 – 17
60832104,Eastern,Petauke,Rural,Female,0,None,C2,Some high school,Other Christian,Self employed,D,Under K 849,Yes,25 – 34
60832105,Eastern,Petauke,Rural,Female,1,None,C2,Some high school,Other Christian,Unemployed [SEEKING A JOB],D,Under K 849,Yes,18 – 24
60832106,Eastern,Petauke,Rural,Female,0,None,D,Some high school,Other Christian,Unemployed [SEEKING A JOB],D,Under K 849,Yes,25 – 34
60832107,Eastern,Petauke,Rural,Female,0,None,C2,Primary school completed,Other Christian,Self employed,D,Under K 849,Yes,45 - 60
60832108,Eastern,Petauke,Rural,Female,0,None,C2,Some high school,Other Christian,Self employed,D,Under K 849,Yes,25 – 34
60832109,Eastern,Petauke,Rural,Female,1,None,D,Completed high School,Other Christian,Self employed,D,Under K 849,Yes,35 – 44
60832110,Eastern,Petauke,Rural,Male,1,None,C2,Some high school,Other Christian,Unemployed [SEEKING A JOB],D,Under K 849,Yes,18 – 24
60832260,Lusaka,Lusaka,Urban,Male,1,None,AB,Some university,Roman Catholic,Student,Do not know,No Income,Yes,25 – 34
60832261,Lusaka,Lusaka,Urban,Female,1,None,AB,Some high school,Anglican/Protestant,Student,Do not know,No Income,Yes,15 – 17
60845424,Central,Kabwe,Rural,Female,1,One,C1,Some university,Seventh Day Adventists,Student,C2,Do not know,Yes,18 – 24
60845425,Central,Kabwe,Urban,Male,0,One,AB,Some university,Other Christian,Working Full-Time,Do not know,"K 4,628   -  K 5,364",Yes,25 – 34
60845426,Central,Kabwe,Urban,Male,1,None,C1,Some university,Other Christian,Unemployed [NOT SEEKING A JOB],Do not know,K 850-K 1674,Yes,18 – 24
60845427,Central,Kabwe,Urban,Female,1,None,C1,Some university,Others,Student,Do not know,K 850-K 1674,Yes,25 – 34
60845428,Central,Kabwe,Urban,Male,0,None,AB,Some university,Other Christian,Self employed,Do not know,K 850-K 1674,Yes,18 – 24
60845429,Central,Kabwe,Urban,Female,1,None,C1,Some high school,Other Christian,Unemployed [SEEKING A JOB],Do not know,Do not know,Yes,18 – 24
60845430,Central,Kabwe,Urban,Male,0,None,C1,Some university,Other Christian,Student,Do not know,Do not know,Yes,18 – 24
60845432,Central,Kabwe,Urban,Male,2,None,AB,Some university,Other Christian,Working Full-Time,Do not know,"K 2,500   -  K 3,154",Yes,18 – 24
60845433,Central,Kabwe,Rural,Male,1,None,C2,Some primary school,Anglican/Protestant,Refused/ don’t know (DON’T READ),Do not know,Under K 849,No,35 – 44
60845434,Central,Kabwe,Rural,Male,0,None,C2,Completed high School,Roman Catholic,Working Full-Time,Do not know,Under K 849,No,18 – 24
60845435,Central,Kabwe,Rural,Male,0,None,C2,Completed high School,Seventh Day Adventists,Working Full-Time,D,K 850-K 1674,Yes,18 – 24
60845443,Central,Kabwe,Urban,Female,0,None,C2,Some university,Roman Catholic,Student,Do not know,Do not know,Yes,18 – 24
60845444,Central,Kabwe,Urban,Male,1,None,C1,Some university,Other Christian,Student,Do not know,Do not know,Yes,18 – 24
60845445,Central,Kabwe,Urban,Male,0,One,C1,Some high school,Other Christian,Student,Do not know,No Income,Yes,18 – 24
60845446,Central,Kabwe,Urban,Male,1,One,AB,Completed high School,Anglican/Protestant,Unemployed [SEEKING A JOB],Do not know,No Income,Yes,18 – 24
60845447,Central,Kabwe,Urban,Male,0,None,C1,Some primary school,Roman Catholic,Unemployed [SEEKING A JOB],Do not know,No Income,No,25 – 34
60845448,Central,Kabwe,Rural,Male,1,None,C2,Some primary school,Other Christian,Self employed,Do not know,Under K 849,No,18 – 24
60845875,North-Western,Solwezi,Urban,Male,1,None,C1,University completed,Other Christian,Working Full-Time,C1,"K 5,365  -  K 6,102",Yes,25 – 34
60845876,North-Western,Solwezi,Urban,Male,1,None,C1,Completed high School,Anglican/Protestant,Working Full-Time,D,"K 1675- K2,499",Yes,25 – 34
60845877,North-Western,Solwezi,Urban,Male,1,None,C1,Completed high School,Other Christian,Working Full-Time,C2,"K 3,891  -  K 4,627",Yes,25 – 34
60845878,North-Western,Solwezi,Urban,Male,2,One,AB,University completed,Roman Catholic,Working Full-Time,C1,"K 7,893 -  K 11,261",Yes,35 – 44
60845879,North-Western,Solwezi,Urban,Female,1,One,AB,University completed,Seventh Day Adventists,Working Full-Time,C1,"K 6,103   -  K 7,892",Yes,25 – 34
60845880,North-Western,Solwezi,Urban,Male,1,None,C1,Completed high School,Other Christian,Working Full-Time,C2,"K 3,891  -  K 4,627",Yes,25 – 34
60845883,North-Western,Solwezi,Urban,Female,1,None,C1,Completed high School,Other Christian,Unemployed [SEEKING A JOB],C1,Under K 849,Yes,25 – 34
60848520,Copperbelt,Chingola,Urban,Female,0,None,C1,Completed high School,Roman Catholic,Self employed,D,K 850-K 1674,Yes,18 – 24
60848521,Copperbelt,Chingola,Urban,Female,1,None,C1,Some primary school,Other Christian,Housewife,Do not know,Do not know,Yes,35 – 44
60848522,Copperbelt,Chingola,Urban,Male,1,None,AB,Some university,Roman Catholic,Working Full-Time,Do not know,Do not know,Yes,35 – 44
60848523,Copperbelt,Chingola,Urban,Female,2,None,C1,Some primary school,Other Christian,Housewife,Do not know,Do not know,No,45 - 60
60848524,Copperbelt,Chingola,Urban,Female,2,None,C2,Some primary school,Other Christian,Self employed,C2,"K 2,500   -  K 3,154",Yes,35 – 44
60848525,Copperbelt,Chingola,Urban,Female,0,None,C2,Primary school completed,Other Christian,Unemployed [SEEKING A JOB],D,Under K 849,No,18 – 24
60848526,Copperbelt,Chingola,Urban,Female,0,None,C1,Primary school completed,Other Christian,Self employed,D,K 850-K 1674,Yes,35 – 44
60848822,Copperbelt,Kitwe,Urban,Male,3,None,AB,Some university,Other Christian,Working Full-Time,C2,Under K 849,Yes,25 – 34
60848996,Copperbelt,Mufulira,Urban,Male,0,None,C1,Completed high School,Anglican/Protestant,Working Part-Time,Do not know,Do not know,Yes,25 – 34
60848997,Copperbelt,Mufulira,Rural,Female,1,None,C1,Some high school,Anglican/Protestant,Student,Do not know,No Income,No,18 – 24
60849608,Copperbelt,Ndola,Rural,Male,0,None,C2,Completed high School,Other Christian,Self employed,D,"K 1675- K2,499",Yes,45 - 60
60849609,Copperbelt,Ndola,Rural,Female,1,None,C1,Completed high School,Other Christian,Housewife,D,"K 1675- K2,499",Yes,18 – 24
60861539,Northern,Kasama,Rural,Female,1,None,C2,Completed high School,Roman Catholic,Student,Do not know,No Income,Yes,18 – 24
60861540,Northern,Kasama,Rural,Female,1,None,C2,Completed high School,Seventh Day Adventists,Self employed,Do not know,Do not know,Yes,35 – 44
60861541,Northern,Kasama,Urban,Female,1,One,C1,Any other post-high school qualification,Roman Catholic,Working Full-Time,Do not know,Do not know,Yes,25 – 34
60861542,Northern,Kasama,Rural,Female,1,None,C2,Primary school completed,Roman Catholic,Working Full-Time,Do not know,Do not know,Yes,25 – 34
60861543,Northern,Kasama,Rural,Female,1,None,C1,Any other post-high school qualification,Other Christian,Working Full-Time,Do not know,Do not know,Yes,25 – 34
60861544,Northern,Kasama,Rural,Female,1,None,C1,Completed high School,Anglican/Protestant,Student,Do not know,No Income,Yes,25 – 34
60863462,Northern,Kasama,Urban,Female,1,None,C1,Any other post-high school qualification,Anglican/Protestant,Self employed,Do not know,No Income,Yes,18 – 24
60863463,Northern,Kasama,Rural,Female,0,None,C2,Primary school completed,Anglican/Protestant,Housewife,Do not know,Do not know,Yes,25 – 34
60863464,Northern,Kasama,Urban,Male,1,None,C1,Any other post-high school qualification,Anglican/Protestant,Student,Do not know,No Income,Yes,25 – 34
60863465,Northern,Kasama,Rural,Female,0,None,C2,Primary school completed,Anglican/Protestant,Working Full-Time,Do not know,Under K 849,Yes,25 – 34
60877285,Central,Kabwe,Urban,Female,1,One,AB,Some university,Roman Catholic,Student,Do not know,No Income,Yes,18 – 24
60886274,Eastern,Petauke,Rural,Female,1,None,C2,Primary school completed,Roman Catholic,Self employed,D,Under K 849,Yes,25 – 34
60886275,Eastern,Petauke,Rural,Female,1,None,C2,Some high school,Roman Catholic,Unemployed [SEEKING A JOB],D,Under K 849,Yes,25 – 34
60886276,Eastern,Petauke,Rural,Female,1,None,C2,Some high school,Roman Catholic,Self employed,D,K 850-K 1674,Yes,45 - 60
60886277,Eastern,Petauke,Rural,Female,1,None,C1,University completed,Seventh Day Adventists,Working Full-Time,C1,"K 5,365  -  K 6,102",Yes,25 – 34
60888451,Northern,Kasama,Rural,Female,0,None,C2,Primary school completed,Anglican/Protestant,Housewife,D,No Income,Yes,25 – 34
60888452,Northern,Kasama,Rural,Male,0,None,C2,Some high school,Roman Catholic,Self employed,D,Under K 849,Yes,25 – 34
60888453,Northern,Kasama,Rural,Male,0,None,C2,Primary school completed,Anglican/Protestant,Retired - voluntary scholarspensioners,Do not know,Do not know,Yes,35 – 44
82003831,Southern,Livingstone,Urban,Female,1,None,AB,Some university,Other Christian,Student,AB,Under K 849,Yes,18 – 24
82005311,Southern,Livingstone,Urban,Female,1,One,AB,Completed high School,Other Christian,Unemployed [SEEKING A JOB],AB,"K 1675- K2,499",Yes,25 – 34
82006682,Eastern,Chipata,Rural,Male,1,None,AB,Completed high School,Other Christian,Student,AB,Under K 849,Yes,18 – 24
82006683,Eastern,Chipata,Rural,Male,1,None,C1,Some high school,Other Christian,Self employed,C1,"K 2,500   -  K 3,154",Yes,35 – 44
82008677,Southern,Livingstone,Urban,Female,0,One,AB,University completed,Other Christian,Working Full-Time,AB,"K 3,891  -  K 4,627",Yes,35 – 44
82009407,Southern,Livingstone,Urban,Male,0,None,C1,Some university,Other Christian,Self employed,C1,"K 1675- K2,499",No,35 – 44
82013391,Eastern,Chipata,Rural,Female,1,None,C1,Completed high School,Other Christian,Working Full-Time,C1,"K 4,628   -  K 5,364",Yes,25 – 34
82013392,Eastern,Chipata,Rural,Male,3,None,C1,Completed high School,Other Christian,Student,C1,"K 4,628   -  K 5,364",Yes,25 – 34
82016176,Southern,Livingstone,Urban,Male,0,None,D,Some high school,Other Christian,Self employed,D,Under K 849,Yes,18 – 24
82016600,Eastern,Chipata,Rural,Male,0,None,C2,Primary school completed,Other Christian,Do odd jobs or piece work,C2,K 850-K 1674,Yes,35 – 44
82020882,Southern,Livingstone,Urban,Male,0,Two or More,AB,University completed,Other Christian,Working Full-Time,AB,"K 7,893 -  K 11,261",Yes,35 – 44
82024076,Southern,Livingstone,Urban,Male,1,None,C1,Completed high School,Other Christian,Self employed,C1,"K 3,891  -  K 4,627",Yes,25 – 34
82024077,Southern,Livingstone,Urban,Male,1,One,AB, ,Other Christian,Working Full-Time,AB,Refusal [Do not show],Yes,35 – 44
82033089,Eastern,Chipata,Rural,Female,2,One,AB,Some primary school,Other Christian,A housewife/househusband,AB,Do not know,Yes,35 – 44
82033090,Eastern,Chipata,Rural,Female,1,None,AB,Completed high School,Other Christian,Unemployed [SEEKING A JOB],AB,Under K 849,No,18 – 24
82033093,Eastern,Chipata,Rural,Male,1,None,C1,University completed,Other Christian,Student,C1,Under K 849,Yes,18 – 24
82033095,Eastern,Chipata,Rural,Female,0,None,C2,Completed high School,Other Christian,Other (specify),C2,Under K 849,No,18 – 24
82033096,Eastern,Chipata,Rural,Male,1,None,AB,Some university,Other Christian,Other (specify),AB,Refusal [Do not show],Yes,25 – 34
82033097,Eastern,Chipata,Rural,Female,1,None,C2,Primary school completed,Other Christian,Unemployed [SEEKING A JOB],C2,K 850-K 1674,No,35 – 44
82033098,Eastern,Chipata,Rural,Male,1,None,D,Completed high School,Other Christian,A subsistence farmer/fisherman,D,Do not know,No,35 – 44
82088474,Southern,Livingstone,Urban,Male,1,None,C1,Completed high School,Other Christian,Working Full-Time,C1,K 850-K 1674,Yes,35 – 44
82088904,Copperbelt,Ndola,Urban,Female,1,None,C1,Completed high School,Other Christian,Self employed,C1,K 850-K 1674,Yes,25 – 34
82089608,Copperbelt,Ndola,Urban,Male,1,None,C1,Some university,Other Christian,Self employed,C1,"K 2,500   -  K 3,154",Yes,25 – 34
82090749,Copperbelt,Kitwe,Urban,Female,1,None,D,Primary school completed,Other Christian,Other (specify),D,K 850-K 1674,Yes,35 – 44
82091147,Southern,Livingstone,Urban,Male,0,None,C1,Some primary school,Other Christian,A business owner,C1,Under K 849,Yes,25 – 34
82091969,Copperbelt,Ndola,Urban,Female,1,None,C1,Some high school,Other Christian,A business owner,C1,"K 3,891  -  K 4,627",Yes,35 – 44
82091970,North-Western,Solwezi,Urban,Male,1,None,C1,Some high school,Other Christian,Self employed,C1,"K 2,500   -  K 3,154",Yes,25 – 34
82092535,Southern,Livingstone,Urban,Male,0,None,D,Completed high School,Other Christian,Self employed,D,Under K 849,No,35 – 44
82092537,Southern,Livingstone,Urban,Female,1,None,C2,Some high school,Other Christian,Self employed,C2,Under K 849,Yes,25 – 34
82093272,Copperbelt,Kitwe,Urban,Female,2,None,C1,Completed high School,Other Christian,A housewife/househusband,C1,"K 4,628   -  K 5,364",Yes,35 – 44
82094391,Copperbelt,Ndola,Urban,Male,1,One,AB,Some high school,Other Christian,Student,AB,Refusal [Do not show],Yes,18 – 24
82095349,Southern,Livingstone,Urban,Male,1,None,C1,Some primary school,Other Christian,A business owner,C1,"K 1675- K2,499",Yes,25 – 34
82096725,Southern,Livingstone,Urban,Male,0,None,C2,Some high school,Other Christian,Self employed,C2,"K 1675- K2,499",Yes,25 – 34
82098177,Copperbelt,Kitwe,Urban,Female,2,None,C1,Completed high School,Other Christian,Unemployed [SEEKING A JOB],C1,Under K 849,No,18 – 24
82098178,Copperbelt,Kitwe,Urban,Female,2,None,C1,Completed high School,Other Christian,Unemployed [SEEKING A JOB],C1,Refusal [Do not show],Yes,35 – 44
82101518,North-Western,Solwezi,Urban,Male,0,None,D,Some high school,Other Christian,Self employed,D,Under K 849,No,25 – 34
82101519,North-Western,Solwezi,Urban,Female,1,None,C2,Primary school completed,Other Christian,Do odd jobs or piece work,C2,Under K 849,No,25 – 34
82102463,Copperbelt,Kitwe,Urban,Female,2,None,C1,Primary school completed,Other Christian,A housewife/househusband,C1,Refusal [Do not show],Yes,35 – 44
82102969,Southern,Livingstone,Urban,Male,1,None,C1,Some high school,Other Christian,Retired - voluntary scholarspensioners,C1,K 850-K 1674,No,35 – 44
82105045,Copperbelt,Ndola,Urban,Male,1,None,C1,Completed high School,Other Christian,Retired - voluntary scholarspensioners,C1,Refusal [Do not show],Yes,35 – 44
82105046,Copperbelt,Ndola,Urban,Female,1,None,C1,Completed high School,Other Christian,Retired - voluntary scholarspensioners,C1,"K 1675- K2,499",Yes,35 – 44
82105047,Copperbelt,Ndola,Urban,Female,1,Two or More,AB,University completed,Other Christian,Working Full-Time,AB,"K 6,103   -  K 7,892",Yes,25 – 34
82105049,Copperbelt,Ndola,Urban,Male,1,None,C2,Completed high School,Other Christian,Retired - voluntary scholarspensioners,C2,Refusal [Do not show],Yes,35 – 44
82105050,Copperbelt,Ndola,Urban,Female,1,None,C2,Completed high School,Other Christian,A housewife/househusband,C2,K 850-K 1674,Yes,25 – 34
82105099,Copperbelt,Kitwe,Urban,Female,1,None,C1,Some high school,Other Christian,A business owner,C1,"K 1675- K2,499",Yes,35 – 44
82105100,Copperbelt,Kitwe,Urban,Female,1,None,C1,Some primary school,Other Christian,A business owner,C1,"K 1675- K2,499",Yes,45 - 60
82105101,Copperbelt,Kitwe,Urban,Female,2,None,C1,Some primary school,Other Christian,Unemployed [SEEKING A JOB],C1,K 850-K 1674,Yes,25 – 34
82107300,Copperbelt,Kitwe,Urban,Female,1,None,C1,Completed high School,Other Christian,Unemployed [SEEKING A JOB],C1,Under K 849,Yes,18 – 24
82108125,North-Western,Solwezi,Urban,Female,0,None,D,Some primary school,Other Christian,Do odd jobs or piece work,D,Under K 849,Yes,35 – 44
82111073,North-Western,Solwezi,Urban,Female,1,None,C1,Some high school,Other Christian,A housewife/househusband,C1,"K 2,500   -  K 3,154",Yes,35 – 44
82111074,North-Western,Solwezi,Urban,Female,1,None,C1,Some high school,Other Christian,Working Full-Time,C1,K 850-K 1674,Yes,25 – 34
82111077,North-Western,Solwezi,Urban,Female,1,None,C1,Primary school completed,Other Christian,A housewife/househusband,C1,"K 7,893 -  K 11,261",Yes,35 – 44
82111079,North-Western,Solwezi,Urban,Female,1,One,AB,Completed high School,Other Christian,A housewife/househusband,AB,"K 7,893 -  K 11,261",Yes,25 – 34
82111080,North-Western,Solwezi,Urban,Female,1,None,C1,Some high school,Other Christian,A housewife/househusband,C1,K 850-K 1674,Yes,18 – 24
82112241,Southern,Livingstone,Urban,Male,1,None,C1,Completed high School,Other Christian,Other (specify),C1,"K 2,500   -  K 3,154",No,35 – 44
82113725,Southern,Livingstone,Urban,Male,0,None,D,No formal education,Other Christian,Self employed,D,Under K 849,Yes,18 – 24
82113727,Southern,Livingstone,Urban,Male,0,None,C1,Some university,Other Christian,Student,C1,Under K 849,No,18 – 24
82117684,Eastern,Chipata,Rural,Female,1,None,D,Completed high School,Other Christian,Unemployed [SEEKING A JOB],D,Under K 849,No,18 – 24
82117685,Eastern,Chipata,Rural,Male,1,None,D,Some primary school,Other Christian,A subsistence farmer/fisherman,D,Do not know,Yes,35 – 44
82117686,Eastern,Chipata,Rural,Female,1,None,D,Some high school,Other Christian,Student,D,Under K 849,No,18 – 24
82117687,Eastern,Chipata,Urban,Male,1,None,C2,Completed high School,Other Christian,Unemployed [SEEKING A JOB],C2,Do not know,No,35 – 44
82117688,Eastern,Chipata,Urban,Female,1,One,AB,Some university,Other Christian,Student,AB,Do not know,Yes,35 – 44
82117689,Eastern,Chipata,Rural,Male,1,None,D,Some high school,Other Christian,Other (specify),D,K 850-K 1674,No,25 – 34
82117690,Eastern,Chipata,Rural,Male,1,None,C2,Completed high School,Other Christian,Other (specify),C2,Under K 849,Yes,18 – 24
82176615,Eastern,Chipata,Rural,Female,0,None,C2,Some high school,Other Christian,Retired - voluntary scholarspensioners,C2,K 850-K 1674,Yes,35 – 44
82176616,Eastern,Chipata,Rural,Female,0,None,D,Primary school completed,Other Christian,A housewife/househusband,D,K 850-K 1674,Yes,25 – 34
82176617,Eastern,Chipata,Rural,Male,0,None,C2,Some high school,Other Christian,Student,C2,"K 2,500   -  K 3,154",No,18 – 24
82176618,Eastern,Chipata,Rural,Male,1,Two or More,C1,Some high school,Other Christian,Self employed,C1,"K 7,893 -  K 11,261",Yes,25 – 34
82178617,Copperbelt,Ndola,Rural,Female,1,None,C1,Completed high School,Other Christian,Student,C1,Refusal [Do not show],Yes,18 – 24
82178833,North-Western,Solwezi,Urban,Female,1,None,C2,Some high school,Other Christian,A business owner,C2,K 850-K 1674,Yes,35 – 44
82179280,Copperbelt,Ndola,Urban,Male,3,One,C2,Completed high School,Other Christian,Unemployed [SEEKING A JOB],C2,Refusal [Do not show],Yes,25 – 34
